afsc,grd,ilc_title,billet_count,afsc_title
K011S3P,CAPT,KADENA,7,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3P,CAPT,MILDENHALL,7,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3P,MAJOR,CANNON,5,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3P,MAJOR,HURLBURT FIELD,3,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3P,MAJOR,KADENA,2,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3P,MAJOR,MILDENHALL,2,"INSTRUCTOR, SPECIAL OPS PILOT, MC-130J"
K011S3Q,CAPT,CANNON,8,"INSTRUCTOR, SPECIAL OPS PILOT, AC-130J"
K011S3Q,CAPT,HURLBURT FIELD,9,"INSTRUCTOR, SPECIAL OPS PILOT, AC-130J"
K011S3Q,MAJOR,CANNON,1,"INSTRUCTOR, SPECIAL OPS PILOT, AC-130J"
K011S3Q,MAJOR,HURLBURT FIELD,3,"INSTRUCTOR, SPECIAL OPS PILOT, AC-130J"
K011S3X,CAPT,CANNON,11,"INSTRUCTOR, SPECIAL OPS PILOT, U-28"
K011S3X,CAPT,DUKE FIELD,2,"INSTRUCTOR, SPECIAL OPS PILOT, U-28"
K011S3X,CAPT,HURLBURT FIELD,10,"INSTRUCTOR, SPECIAL OPS PILOT, U-28"
K011S3X,MAJOR,CANNON,4,"INSTRUCTOR, SPECIAL OPS PILOT, U-28"
K011S3Y,CAPT,CANNON,1,"INSTRUCTOR, SPECIAL OPS PILOT, GENERAL"
K011S3Y,CAPT,DUKE FIELD,1,"INSTRUCTOR, SPECIAL OPS PILOT, GENERAL"
K011S3Y,CAPT,MILDENHALL,1,"INSTRUCTOR, SPECIAL OPS PILOT, GENERAL"
K011S3Y,LTCOL,MILDENHALL,1,"INSTRUCTOR, SPECIAL OPS PILOT, GENERAL"
K011S3Y,MAJOR,NELLIS,1,"INSTRUCTOR, SPECIAL OPS PILOT, GENERAL"
K011S3Z,CAPT,CANNON,3,"INSTRUCTOR, SPECIAL OPS PILOT, OTHER"
K011S3Z,CAPT,HURLBURT FIELD,4,"INSTRUCTOR, SPECIAL OPS PILOT, OTHER"
K011S3Z,MAJOR,HURLBURT FIELD,4,"INSTRUCTOR, SPECIAL OPS PILOT, OTHER"
K011U3B,MAJOR,DAVIS-MONTHAN,1,INSTRUCTOR/REMOTELY PILOTED AIRCRAFT (RPA) PILOT/MQ-9
L011B2C,CAPT,BARKSDALE,1,"AIRCREW FLIGHT EQUIPMENT, BOMBER PILOT, B-52"
L011B3A,CAPT,DYESS,1,"AIRCREW FLIGHT EQUIPMENT, BOMBER PILOT, B-1"
L011B3C,CAPT,BARKSDALE,1,"AIRCREW FLIGHT EQUIPMENT, BOMBER PILOT, B-52"
L011E3Z,MAJOR,EGLIN,1,"AIRCREW FLIGHT EQUIPMENT, EXPER TEST PILOT, OTHER"
L011F2H,LT,SPANGDAHLEM AB,1,"AIRCREW FLIGHT EQUIP, FIGHTER PILOT, F-16"
L011F3B,CAPT,DAVIS-MONTHAN,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, A-10"
L011F3B,CAPT,MOODY,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, A-10"
L011F3H,CAPT,SHAW,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, F-16"
L011F3J,CAPT,JB LANGLEY-EUSTIS,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, F-22"
L011F3N,CAPT,HILL,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, F-35"
L011F3N,CAPT,TYNDALL,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, F-35"
L011F3Y,MAJOR,NELLIS,1,"AIRCREW FLIGHT EQUIPMENT, FIGHTER PILOT, GENERAL"
L011G3,MAJOR,EDWARDS,1,"AIRCREW FLIGHT EQUIPMENT, GENERALIST PILOT"
L011H3E,CAPT,EIELSON,1,"AIRCREW FLIGHT EQUIPMENT, RESCUE PILOT, HH-60"
L011K3D,CAPT,WHITEMAN,2,"AIRCREW FLIGHT EQUIPMENT, TRAINER PILOT, T-38"
L011K3Z,LT,BEALE,1,"AIRCREW FLIGHT EQUIPMENT, TRAINER PILOT, OTHER"
L011M3Y,CAPT,ALTUS,1,"AIRCREW FLIGHT EQUIPMENT, MOBILITY PILOT, GENERAL"
Q011B3A,CAPT,DYESS,4,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3A,CAPT,ELLSWORTH,2,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3A,LTCOL,DYESS,2,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3A,LTCOL,ELLSWORTH,1,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3A,MAJOR,DYESS,2,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3A,MAJOR,ELLSWORTH,2,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B3B,LTCOL,PALMDALE,1,"STAND/EVAL, BOMBER PILOT, B-2"
Q011B3B,LTCOL,WHITEMAN,3,"STAND/EVAL, BOMBER PILOT, B-2"
Q011B3B,MAJOR,WHITEMAN,4,"STAND/EVAL, BOMBER PILOT, B-2"
Q011B3C,CAPT,BARKSDALE,3,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B3C,CAPT,MINOT,2,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B3C,LTCOL,BARKSDALE,2,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B3C,LTCOL,MINOT,3,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B3C,MAJOR,BARKSDALE,5,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B4A,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, BOMBER PILOT, B-1"
Q011B4B,MAJOR,BARKSDALE,1,"STAND/EVAL, BOMBER PILOT, B-2"
Q011B4B,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, BOMBER PILOT, B-2"
Q011B4C,LTCOL,BARKSDALE,1,"STAND/EVAL, BOMBER PILOT, B-52"
Q011B4C,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, BOMBER PILOT, B-52"
Q011E3B,CAPT,EGLIN,1,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011E3B,LTCOL,EDWARDS,2,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011E3B,LTCOL,EGLIN,2,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011E3B,MAJOR,EDWARDS,6,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011E3B,MAJOR,EGLIN,1,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011E3C,MAJOR,HURLBURT FIELD,1,"STAND/EVAL, EXPER TEST PILOT, HELO/VSTOL"
Q011E3D,CAPT,EGLIN,1,"STAND/EVAL, EXPER TEST PILOT, AIRLIFT"
Q011E3D,MAJOR,EDWARDS,1,"STAND/EVAL, EXPER TEST PILOT, AIRLIFT"
Q011E3E,LTCOL,EDWARDS,1,"STAND/EVAL, EXPER TEST PILOT, TANKER"
Q011E3E,MAJOR,EDWARDS,2,"STAND/EVAL, EXPER TEST PILOT, TANKER"
Q011E3F,LTCOL,EDWARDS,1,"STAND/EVAL, EXPER TEST PILOT, BOMBER"
Q011E3F,MAJOR,EDWARDS,3,"STAND/EVAL, EXPER TEST PILOT, BOMBER"
Q011E4B,MAJOR,EGLIN,1,"STAND/EVAL, EXPER TEST PILOT, FIGHTER"
Q011F2B,CAPT,OSAN AB,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,CAPT,DAVIS-MONTHAN,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,CAPT,MOODY,6,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,CAPT,OSAN AB,2,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,LTCOL,DAVIS-MONTHAN,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,LTCOL,MOODY,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3B,MAJOR,DAVIS-MONTHAN,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F3F,CAPT,KADENA,4,"STAND/EVAL, FIGHTER PILOT, F-15"
Q011F3F,MAJOR,KADENA,1,"STAND/EVAL, FIGHTER PILOT, F-15"
Q011F3G,CAPT,LAKENHEATH,3,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,CAPT,MOUNTAIN HOME,2,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,CAPT,NELLIS,1,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,CAPT,SEYMOUR JOHNSON,10,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,LTCOL,LAKENHEATH,1,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,LTCOL,SEYMOUR JOHNSON,1,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,MAJOR,MOUNTAIN HOME,3,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3G,MAJOR,SEYMOUR JOHNSON,3,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F3H,CAPT,AVIANO,2,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,EDWARDS,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,EGLIN,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,EIELSON,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,HOLLOMAN,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,KUNSAN,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,LUKE,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,NELLIS,2,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,OSAN AB,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,CAPT,SPANGDAHLEM AB,4,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,LTCOL,AVIANO,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,LTCOL,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,AVIANO,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,EIELSON,3,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,HOLLOMAN,5,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,KUNSAN,5,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,LUKE,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,MISAWA,3,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3H,MAJOR,SHAW,3,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F3J,CAPT,JB ELMENDORF-RICH,2,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,CAPT,JB LANGLEY-EUSTIS,2,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,CAPT,NELLIS,1,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,LTCOL,JB LANGLEY-EUSTIS,2,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,MAJOR,JB ELMENDORF-RICH,2,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,MAJOR,JB LANGLEY-EUSTIS,5,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3J,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F3N,CAPT,EBBING ANGB,4,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,CAPT,EIELSON,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,CAPT,HILL,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,CAPT,LAKENHEATH,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,CAPT,LUKE,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,LTCOL,EGLIN,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,LTCOL,FT WORTH,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,LTCOL,HILL,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,LTCOL,NELLIS,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,EBBING ANGB,4,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,EGLIN,3,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,EIELSON,7,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,HILL,3,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,LAKENHEATH,3,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,LUKE,8,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,MISAWA,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,NELLIS,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3N,MAJOR,TYNDALL,2,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F3Q,MAJOR,SHEPPARD,1,"STAND/EVAL, FIGHTER PILOT, IFF (AT-38/T-38C)"
Q011F3Y,CAPT,NELLIS,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,CAPT,OSAN AB,2,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,CAPT,TYNDALL,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,LTCOL,EGLIN,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,LTCOL,HILL,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,LTCOL,LUKE,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,LTCOL,MOUNTAIN HOME,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,LTCOL,NELLIS,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,MAJOR,EGLIN,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,MAJOR,LUKE,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,MAJOR,NELLIS,2,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Y,MAJOR,OSAN AB,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F3Z,CAPT,JB LANGLEY-EUSTIS,3,"STAND/EVAL, FIGHTER PILOT, OTHER"
Q011F3Z,MAJOR,JB LANGLEY-EUSTIS,2,"STAND/EVAL, FIGHTER PILOT, OTHER"
Q011F4B,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, FIGHTER PILOT, A-10"
Q011F4F,LTCOL,JB PRL HBR-HICKAM,1,"STAND/EVAL, FIGHTER PILOT, F-15"
Q011F4G,MAJOR,RAMSTEIN,2,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F4G,MAJOR,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-15E"
Q011F4H,LTCOL,SHAW,2,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F4H,MAJOR,JB LANGLEY-EUSTIS,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F4H,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F4H,MAJOR,RAMSTEIN,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F4H,MAJOR,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-16"
Q011F4J,MAJOR,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-22"
Q011F4N,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F4N,MAJOR,SHAW,1,"STAND/EVAL, FIGHTER PILOT, F-35"
Q011F4Q,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, FIGHTER PILOT, IFF (AT-38/T-38C)"
Q011F4Y,LTCOL,JB LANGLEY-EUSTIS,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F4Y,MAJOR,EGLIN,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F4Y,MAJOR,JB LANGLEY-EUSTIS,1,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F4Y,MAJOR,SHAW,3,"STAND/EVAL, FIGHTER PILOT, GENERAL"
Q011F4Z,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, FIGHTER PILOT, OTHER"
Q011G3,CAPT,NELLIS,1,"STANDARDIZATION AND EVALUATION, GENERALIST PILOT"
Q011G3,MAJOR,DENVER,1,"STANDARDIZATION AND EVALUATION, GENERALIST PILOT"
Q011G4,MAJOR,EGLIN,1,"STAND/EVAL, GENERALIST PILOT"
Q011G4,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, GENERALIST PILOT"
Q011G4,MAJOR,JBSA RANDOLPH,3,"STAND/EVAL, GENERALIST PILOT"
Q011H3C,CAPT,F E WARREN,3,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,FAIRCHILD,2,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,JB ANDREWS,5,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,KIRTLAND,4,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,MALMSTROM,6,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,MINOT,4,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,CAPT,YOKOTA,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,LTCOL,JB ANDREWS,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,MAJOR,F E WARREN,2,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,MAJOR,JB ANDREWS,2,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,MAJOR,MALMSTROM,3,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,MAJOR,MINOT,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3C,MAJOR,YOKOTA,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H3E,CAPT,KADENA,3,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,CAPT,KIRTLAND,7,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,CAPT,MOODY,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,LT,AVIANO,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,AVIANO,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,DATA MASKED,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,DAVIS-MONTHAN,2,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,KIRTLAND,2,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,MOODY,2,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3E,MAJOR,NELLIS,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H3G,CAPT,MALMSTROM,1,"STAND/EVAL, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
Q011H3G,CAPT,MAXWELL,2,"STAND/EVAL, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
Q011H3G,MAJOR,MAXWELL,2,"STAND/EVAL, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
Q011H3J,CAPT,DAVIS-MONTHAN,3,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3J,CAPT,KIRTLAND,4,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3J,CAPT,MOODY,2,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3J,MAJOR,DAVIS-MONTHAN,1,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3J,MAJOR,KIRTLAND,1,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3J,MAJOR,MOODY,1,"STAND/EVAL, RESCUE PILOT, HC-130J"
Q011H3W,CAPT,DAVIS-MONTHAN,1,"STAND/EVAL, RESCUE PILOT, CSR, GENERAL"
Q011H3Y,MAJOR,DUKE FIELD,1,"STAND/EVAL, RESCUE PILOT, GENERAL"
Q011H4C,LTCOL,F E WARREN,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H4C,MAJOR,BARKSDALE,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H4C,MAJOR,F E WARREN,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H4C,MAJOR,JB ANDREWS,1,"STAND/EVAL, RESCUE PILOT, UH-1N"
Q011H4E,MAJOR,JB PRL HBR-HICKAM,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H4E,MAJOR,RAMSTEIN,1,"STAND/EVAL, RESCUE PILOT, HH-60"
Q011H4P,MAJOR,SHAW,1,"STAND/EVAL, RESCUE PILOT, HC-130 P/N"
Q011H4Y,LTCOL,JBSA RANDOLPH,1,"STAND/EVAL, RESCUE PILOT, GENERAL"
Q011H4Y,MAJOR,JB LANGLEY-EUSTIS,1,"STAND/EVAL, RESCUE PILOT, GENERAL"
Q011K3A,CAPT,COLUMBUS,3,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3A,CAPT,LAUGHLIN,4,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3A,CAPT,VANCE,3,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3A,MAJOR,COLUMBUS,2,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3A,MAJOR,LAUGHLIN,1,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3A,MAJOR,VANCE,2,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K3D,CAPT,COLUMBUS,6,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,CAPT,JBSA RANDOLPH,6,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,CAPT,LAUGHLIN,3,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,CAPT,VANCE,3,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,BEALE,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,COLUMBUS,1,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,JBSA RANDOLPH,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,LAUGHLIN,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,SHEPPARD,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,VANCE,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3D,MAJOR,WHITEMAN,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K3F,CAPT,COLUMBUS,6,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,CAPT,JBSA RANDOLPH,4,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,CAPT,LAUGHLIN,7,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,CAPT,PENSACOLA NAS CHE,3,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,CAPT,VANCE,7,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,LT,LAUGHLIN,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,COLUMBUS,3,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,LAUGHLIN,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,PENSACOLA NAS CHE,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,SHEPPARD,4,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3F,MAJOR,VANCE,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K3J,CAPT,FT RUCKER,3,"STAND/EVAL, TRAINER PILOT, SUPT-H"
Q011K3J,MAJOR,FT RUCKER,1,"STAND/EVAL, TRAINER PILOT, SUPT-H"
Q011K3Q,CAPT,JBSA RANDOLPH,3,"STAND/EVAL, TRAINER PILOT, T-7"
Q011K3Q,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, T-7"
Q011K3Y,MAJOR,COLUMBUS,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K3Y,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K3Y,MAJOR,LAUGHLIN,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K3Y,MAJOR,SHEPPARD,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K3Y,MAJOR,VANCE,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K3Z,CAPT,PUEBLO,1,"STAND/EVAL, TRAINER PILOT, OTHER"
Q011K3Z,CAPT,USAF ACADEMY,12,"STAND/EVAL, TRAINER PILOT, OTHER"
Q011K3Z,MAJOR,USAF ACADEMY,3,"STAND/EVAL, TRAINER PILOT, OTHER"
Q011K4A,MAJOR,JBSA RANDOLPH,2,"STAND/EVAL, TRAINER PILOT, T-1"
Q011K4D,MAJOR,JBSA RANDOLPH,2,"STAND/EVAL, TRAINER PILOT, T-38"
Q011K4F,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, T-6"
Q011K4Y,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, GENERAL"
Q011K4Z,MAJOR,JBSA RANDOLPH,1,"STAND/EVAL, TRAINER PILOT, OTHER"
Q011M3A,CAPT,DOVER,3,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3A,CAPT,TRAVIS,4,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3A,LTCOL,DOVER,1,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3A,LTCOL,TRAVIS,1,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3A,MAJOR,DOVER,2,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3A,MAJOR,TRAVIS,1,"STAND/EVAL, MOBILILTY PILOT, C-5"
Q011M3C,CAPT,DYESS,9,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,CAPT,LITTLE ROCK,16,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,CAPT,RAMSTEIN,2,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,CAPT,YEAGER,1,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,CAPT,YOKOTA,1,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,LTCOL,DYESS,3,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,LTCOL,LITTLE ROCK,5,"STAND/EVAL, MOBILITY PILOT, C-130J"
Q011M3C,LTCOL,RAMSTEIN,2,"STAND/EVAL, MOBILITY PILOT, C-130J"
