Base,Latitude,Longitude,MGRS,AFSC_Code,AFSC_Full_Name,PDF_URL,Base_URL
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MACDILL AFB,"27°51'28""N","82°29'19""W",17R LL 53434 82337,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MACDILL_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,13N1,13N1 (NUCLEAR AND MISSILE OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/13N.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,31P1,31P1 (SECURITY FORCES),https://paladindanse111.github.io/AFSC-PDFs/31P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MALMSTROM AFB,"47°30'17""N","111°10'56""W",12T VT 86277 61270,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MALMSTROM_AFB.html
MAUI ISLAND,"20° 45' 0""N","156° 15' 0""W",4Q GH 86360 96915,61D1,61D1 (PHYSICIST/NUCLEAR ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/61D.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MAUI_ISLAND.html
MAXWELL-GUNTER AFB,"32°22'43""N","86°21'44""W",16S EA 59993 82581,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MAXWELL-GUNTER_AFB.html
MAXWELL-GUNTER AFB,"32°22'43""N","86°21'44""W",16S EA 59993 82581,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MAXWELL-GUNTER_AFB.html
MAXWELL-GUNTER AFB,"32°22'43""N","86°21'44""W",16S EA 59993 82581,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MAXWELL-GUNTER_AFB.html
MAXWELL-GUNTER AFB,"32°22'43""N","86°21'44""W",16S EA 59993 82581,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MAXWELL-GUNTER_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MCCONNELL AFB,"37°37'51""N","97°15'06""W",14S PG 54271 66293,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MCCONNELL_AFB.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,14F1,14F1 (INFORMATION OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/14F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,61C1,61C1 (CHEMIST/NUCLEAR CHEMIST),https://paladindanse111.github.io/AFSC-PDFs/61C.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MILDENHALL RAF,"52°21'45""N","0°30'14""E",31U CU 30041 04290,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MILDENHALL_RAF.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,13N1,13N1 (NUCLEAR AND MISSILE OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/13N.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,31P1,31P1 (SECURITY FORCES),https://paladindanse111.github.io/AFSC-PDFs/31P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MINOT AFB,"48°25'13""N","101°19'36""W",14U LU 27861 65629,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MINOT_AFB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MISAWA AB,"40°41'55""N","141°22'28""E",54T WL 31634 05368,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MISAWA_AB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,31P1,31P1 (SECURITY FORCES),https://paladindanse111.github.io/AFSC-PDFs/31P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOODY AFB,"30°58'12""N","83°11'47""W",17R KQ 90229 28346,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOODY_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
MOUNTAIN HOME AFB,"43°03'59""N","115°51'18""W",11T NH 93226 68823,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_MOUNTAIN_HOME_AFB.html
